product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,lap_customer_id,lap_customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,Product segmentation
0,0,13134,11632,09-07-2024,07-04-2023,2,374166,20207,20207,10220,4,6,32,256,512,5,Low demand lap
0,1,1964,23007,26-04-2024,11-05-2024,6,573450,20208,20208,8543,1,1,12,256,1028,8,Low demand lap
0,4,24021,16551,03-06-2024,31-07-2024,2,92008,20209,20209,9379,4,3,4,512,2028,18,High ssd lap
0,0,3924,3288,21-11-2024,13-07-2024,10,1244810,20210,20210,13019,4,4,6,1028,2028,52,Best selling lap
0,1,7372,7135,14-06-2023,25-12-2023,4,611744,20211,20211,1866,4,3,12,64,1028,35,Low demand lap
0,1,19549,21624,03-09-2023,07-01-2024,5,423075,20212,20212,3711,0,0,32,128,2028,23,High ssd lap
0,7,11108,20265,28-12-2023,15-08-2024,6,445746,20213,20213,6088,4,5,4,256,256,4,Low demand lap
0,2,22557,6217,09-04-2024,06-11-2023,8,1170296,20214,20214,8220,1,3,12,128,1028,1,Best selling lap
0,4,1492,17079,16-02-2024,04-01-2025,7,352625,20215,20215,7174,1,3,32,256,1028,46,Low demand lap
0,8,14073,12665,14-06-2023,22-01-2024,7,1364356,20216,20216,1883,0,3,6,512,1028,25,Best selling lap
0,4,23282,1286,24-02-2024,08-11-2024,4,438212,20217,20217,7261,0,6,8,64,512,59,Low demand lap
0,1,8881,8938,23-05-2024,09-07-2024,10,166360,20218,20218,9161,1,2,12,256,256,5,Low demand lap
0,1,4291,18781,13-07-2024,01-02-2024,9,569286,20219,20219,10311,3,5,4,64,1028,47,Low demand lap
0,8,14480,22458,17-01-2025,07-09-2023,7,638211,20220,20220,14298,2,6,4,1028,256,14,High storage lap
0,2,1100,10917,18-08-2024,24-08-2023,4,726560,20221,20221,11046,4,7,8,128,512,59,Low demand lap
0,2,22707,7646,22-06-2023,18-10-2024,3,470199,20222,20222,2079,4,4,32,256,2028,40,High ssd lap
0,2,1388,22493,29-10-2024,07-02-2024,7,640248,20223,20223,12537,2,2,4,512,256,13,Low demand lap
0,5,17370,4593,03-02-2024,14-05-2024,7,939715,20224,20224,6906,4,5,12,1028,1028,55,High storage lap
0,0,2603,17711,08-05-2023,16-12-2024,5,276220,20225,20225,1114,0,6,6,64,1028,38,Low demand lap
0,6,1734,8682,26-10-2024,30-12-2024,5,822850,20226,20226,12470,4,6,16,256,512,36,Low demand lap
0,2,685,17007,09-04-2023,27-04-2024,2,99590,20227,20227,430,4,0,6,256,512,56,Low demand lap
0,2,18467,20057,16-12-2023,22-09-2024,8,582192,20228,20228,5847,0,4,32,64,1028,32,Low demand lap
0,0,20846,20983,07-05-2023,01-10-2024,5,399095,20229,20229,1080,0,1,4,64,256,27,Low demand lap
0,2,4523,17954,09-12-2023,08-09-2023,1,57147,20230,20230,5718,2,6,16,64,256,31,Low demand lap
0,4,15166,19851,18-10-2024,10-03-2025,6,426888,20231,20231,12307,4,5,12,256,512,30,Low demand lap
0,5,16183,16351,31-12-2023,09-09-2023,9,400707,20232,20232,6164,2,6,6,256,512,55,Low demand lap
0,2,9380,7223,07-04-2024,05-05-2023,1,153546,20233,20233,8153,3,5,6,512,512,38,Low demand lap
0,2,11708,21076,02-11-2023,04-06-2024,4,321928,20234,20234,4885,1,4,16,64,512,37,Low demand lap
0,1,2984,9206,06-01-2024,04-12-2023,9,1516050,20235,20235,6268,3,4,32,256,256,6,Best selling lap
0,1,11848,12719,10-04-2024,31-03-2024,4,781328,20236,20236,8227,4,7,32,128,512,51,Low demand lap
0,4,21536,12566,15-12-2024,11-05-2024,1,194132,20237,20237,13546,1,4,32,256,1028,59,Low demand lap
0,3,12573,7847,15-04-2024,03-06-2024,5,790665,20238,20238,8319,2,6,4,256,2028,52,High ssd lap
0,8,18095,19527,21-12-2023,09-01-2024,3,206151,20239,20239,5933,1,4,4,128,512,56,Low demand lap
0,6,6402,19576,18-07-2023,09-04-2024,9,62127,20240,20240,2655,4,6,16,128,1028,19,Low demand lap
0,6,1275,17188,11-04-2023,11-04-2025,7,358589,20241,20241,460,2,5,16,64,2028,49,High ssd lap
0,8,13543,4777,01-08-2024,29-12-2024,2,271308,20242,20242,10719,3,6,8,256,2028,10,High ssd lap
0,3,13300,9648,11-12-2024,21-02-2024,6,1031706,20243,20243,13444,3,4,32,256,2028,33,High ssd lap
0,1,10044,3605,23-12-2024,13-08-2024,5,634190,20244,20244,13731,3,6,4,64,2028,52,High ssd lap
0,8,12326,16989,15-09-2023,04-04-2024,4,198692,20245,20245,4017,0,5,6,128,512,32,Low demand lap
0,0,9289,12972,03-10-2024,22-02-2025,8,1577704,20246,20246,12026,1,3,6,1028,512,28,Best selling lap
0,4,13523,5370,23-09-2023,04-01-2025,1,139821,20247,20247,4205,0,5,12,64,2028,21,High ssd lap
0,7,3289,21581,09-09-2023,04-02-2025,6,506196,20248,20248,3863,3,3,6,256,512,2,Low demand lap
0,6,13292,787,21-09-2024,25-04-2024,4,423204,20249,20249,11750,2,1,6,128,256,44,Low demand lap
0,4,7518,1228,25-12-2024,13-08-2023,7,763168,20250,20250,13777,2,5,8,256,512,17,Best selling lap
0,0,2429,10140,03-10-2023,25-07-2023,8,1405720,20251,20251,4463,2,7,8,64,2028,23,Best selling lap
0,1,18215,14236,16-05-2024,31-01-2024,1,27293,20252,20252,8985,1,6,16,512,2028,31,High ssd lap
0,2,17977,9543,28-04-2023,10-01-2024,1,171056,20253,20253,911,1,3,16,256,2028,16,High ssd lap
0,6,1413,17392,12-02-2025,30-05-2023,5,26445,20254,20254,14860,0,4,8,512,1028,4,Low demand lap
0,0,12659,14161,16-06-2023,10-11-2023,8,213496,20255,20255,1931,2,2,12,256,2028,26,High ssd lap
0,0,8647,18602,19-05-2024,02-05-2024,4,247640,20256,20256,9044,2,5,12,128,256,60,Low demand lap
0,4,3847,22169,25-02-2025,13-12-2024,8,710768,20257,20257,15162,2,3,8,128,2028,16,High ssd lap
0,1,3786,10446,21-07-2024,26-02-2024,4,712796,20258,20258,10481,2,7,4,256,1028,35,Low demand lap
0,0,2162,19477,21-03-2024,07-03-2024,4,273284,20259,20259,7832,2,4,4,1028,1028,45,High storage lap
0,0,1981,22385,11-09-2024,22-09-2023,2,181138,20260,20260,11585,0,3,4,512,512,5,Low demand lap
0,4,213,20524,20-02-2024,28-01-2024,9,686151,20261,20261,7208,0,0,4,256,1028,29,Low demand lap
0,6,13186,2589,08-02-2025,07-09-2024,3,35784,20262,20262,14793,0,0,12,256,256,14,Low demand lap
0,1,19339,20669,16-07-2023,22-03-2025,3,231744,20263,20263,2628,3,3,4,128,256,37,Low demand lap
0,0,21042,11218,03-04-2024,17-11-2023,7,1287083,20264,20264,8083,0,0,4,1028,256,59,Best selling lap
0,1,3843,2488,14-02-2024,04-03-2024,6,710490,20265,20265,7139,2,1,16,128,2028,52,High ssd lap
0,0,2793,6999,12-01-2025,20-08-2024,1,152030,20266,20266,14168,1,4,6,64,1028,5,Low demand lap
0,8,21911,15559,17-11-2024,18-07-2024,10,384160,20267,20267,12906,0,5,4,256,512,5,Low demand lap
0,1,22003,10381,25-11-2024,07-11-2024,7,1244544,20268,20268,13103,0,1,32,128,1028,51,Best selling lap
0,1,12611,1717,14-05-2023,22-07-2024,9,1014975,20269,20269,1269,2,0,4,256,256,2,Best selling lap
0,4,9490,1419,27-02-2025,03-12-2023,3,33135,20269,20269,15196,4,5,4,512,2028,43,High ssd lap
0,2,12087,725,10-09-2023,23-12-2024,3,315792,20270,20270,3876,3,6,32,64,2028,37,High ssd lap
0,1,36,431,22-09-2024,19-01-2024,1,103125,20271,20271,11779,4,3,32,64,1028,37,Low demand lap
0,3,24084,7319,11-12-2024,26-01-2024,2,308568,20272,20272,13462,0,0,16,256,256,44,Low demand lap
0,4,23278,5804,16-01-2024,23-08-2024,6,858468,20273,20273,6506,3,1,16,512,512,37,Best selling lap
0,2,15323,12589,17-04-2024,26-03-2024,9,1748997,20274,20274,8351,1,6,8,1028,2028,60,Best selling lap
0,1,14609,9287,19-04-2023,22-01-2025,3,507297,20275,20275,679,3,5,32,64,512,39,Low demand lap
0,1,11320,16100,14-12-2023,02-01-2024,2,85084,20276,20276,5802,4,1,4,1028,256,25,High storage lap
0,1,12411,20246,17-05-2023,31-12-2024,4,296708,20277,20277,1337,2,1,8,512,256,4,Low demand lap
0,1,9031,23531,20-01-2024,13-12-2023,10,998310,20278,20278,6599,2,7,12,1028,2028,6,High storage lap
0,1,8541,17969,24-07-2024,03-11-2024,1,5723,20279,20279,10553,3,7,6,256,1028,29,Low demand lap
0,2,8631,16506,03-05-2023,10-02-2024,10,457080,20280,20280,979,1,1,16,1028,256,2,High storage lap
0,1,13536,20768,31-05-2023,05-02-2024,6,467640,20281,20281,1646,3,6,4,64,512,41,Low demand lap
0,1,23197,1890,06-03-2024,19-07-2023,6,683970,20282,20282,7497,4,7,16,128,512,11,Best selling lap
0,2,20426,5781,13-09-2024,18-05-2024,5,714350,20283,20283,11622,0,0,8,128,1028,46,Low demand lap
0,0,1436,13284,28-05-2024,12-12-2024,5,997720,20284,20284,9237,0,2,4,64,512,56,Low demand lap
0,4,9045,17018,06-08-2024,04-09-2023,6,299886,20285,20285,10800,3,3,8,64,512,37,Low demand lap
0,7,8195,4981,17-03-2025,15-04-2023,6,822234,20286,20286,15557,0,5,4,64,256,7,Best selling lap
0,2,21466,22078,16-10-2024,29-09-2023,8,705144,20287,20287,12297,4,6,32,128,256,14,Low demand lap
0,2,8375,22701,23-03-2023,05-08-2023,10,932380,20288,20288,51,2,3,16,512,2028,21,High ssd lap
0,3,130,4490,01-03-2025,17-03-2024,8,1068432,20289,20289,15259,0,2,12,64,256,24,Best selling lap
0,2,23506,6810,24-06-2023,03-04-2023,4,602820,20290,20290,2126,1,5,12,1028,1028,12,High storage lap
0,1,3244,10687,12-09-2024,25-12-2023,5,89915,20291,20291,11611,3,3,16,512,2028,21,High ssd lap
0,8,9494,11162,16-03-2024,26-02-2024,5,917155,20292,20292,7714,2,6,4,128,512,27,Low demand lap
0,6,12469,22739,23-05-2024,05-05-2024,1,93539,20293,20293,9152,4,1,12,64,1028,49,Low demand lap
0,4,14212,1414,06-01-2024,25-06-2024,2,220780,20294,20294,6280,3,3,12,1028,2028,51,High storage lap
0,2,5940,22304,22-07-2023,30-08-2024,7,629426,20295,20295,2752,0,0,6,128,1028,6,Low demand lap
0,2,23457,14048,19-03-2024,11-09-2024,4,103068,20295,20295,7789,2,0,12,1028,1028,29,High storage lap
0,4,23853,9623,01-02-2024,04-06-2024,1,171718,20296,20296,6864,4,3,32,512,512,25,Low demand lap
0,8,8548,2803,16-05-2024,29-05-2023,1,120941,20297,20297,8978,1,1,6,512,512,18,Low demand lap
0,2,1983,13392,23-02-2025,17-07-2024,7,142254,20298,20298,15106,4,2,16,64,1028,28,Low demand lap
0,4,7583,21689,24-07-2024,05-02-2025,7,595665,20299,20299,10542,2,0,16,512,256,21,Low demand lap
0,2,15117,11916,30-12-2023,21-11-2024,8,1514536,20300,20300,6129,0,7,16,128,256,18,Best selling lap
0,8,1266,17922,05-10-2024,04-10-2023,7,397985,20301,20301,12040,4,7,32,64,512,13,Low demand lap
0,6,24773,12914,24-06-2023,11-01-2025,4,787120,20302,20302,2125,0,1,8,128,512,6,Low demand lap
0,1,6151,10499,16-02-2024,15-08-2024,3,53574,20303,20303,7179,1,2,32,256,2028,39,High ssd lap
0,2,16981,18561,31-08-2024,13-05-2024,3,184779,20304,20304,11316,4,0,4,1028,256,3,High storage lap
0,2,22795,9340,03-04-2023,04-08-2023,1,169446,20305,20305,289,4,0,12,128,2028,53,High ssd lap
0,2,22295,20391,19-05-2024,09-07-2024,5,375970,20305,20305,9046,4,3,6,1028,2028,41,High storage lap
0,5,9069,16749,29-09-2024,30-05-2023,2,95474,20306,20306,11951,2,6,6,256,1028,12,Low demand lap
0,4,24161,2656,12-12-2024,23-03-2025,9,1078074,20306,20306,13469,0,3,6,64,512,23,Best selling lap
0,2,5338,3139,06-04-2024,28-02-2025,5,617350,20307,20307,8135,2,2,8,1028,2028,9,High storage lap
0,7,17362,1907,10-09-2024,10-11-2023,9,1027179,20308,20308,11562,4,5,4,256,256,28,Best selling lap
0,5,18752,5694,16-07-2023,13-04-2024,2,284502,20309,20309,2620,0,2,6,128,1028,46,Low demand lap
0,2,7018,8795,02-07-2023,04-07-2024,1,165355,20310,20310,2324,4,1,16,128,256,12,Low demand lap
0,2,11975,13454,25-10-2024,14-03-2025,6,124590,20311,20311,12431,3,3,32,512,256,21,Low demand lap
0,8,6592,7746,11-06-2023,06-02-2024,1,15743,20312,20312,1820,2,6,32,512,1028,34,Low demand lap
0,2,21353,14510,16-07-2023,06-08-2024,10,296710,20313,20313,2625,1,5,8,128,512,48,Low demand lap
0,1,1622,3815,03-10-2023,17-12-2023,10,1286060,20314,20314,4461,1,2,8,1028,256,18,Best selling lap
0,8,16989,12549,28-11-2023,17-08-2024,3,582015,20315,20315,5495,0,3,32,64,2028,40,High ssd lap
0,5,22049,1133,09-09-2023,03-03-2025,10,1083980,20316,20316,3871,3,1,4,64,512,15,Best selling lap
0,2,22680,16954,26-06-2024,24-03-2024,10,494330,20317,20317,9907,0,5,16,128,1028,50,Low demand lap
0,0,10253,3709,06-03-2025,17-11-2024,7,893844,20318,20318,15396,3,6,32,64,256,19,Best selling lap
0,8,20027,14752,10-04-2024,07-01-2024,6,190110,20319,20319,8226,4,3,16,256,2028,33,High ssd lap
0,3,8373,20574,10-03-2025,05-06-2024,10,766420,20320,20320,15472,3,0,8,512,512,49,Best selling lap
0,1,1147,6770,16-07-2023,12-05-2023,9,1353636,20321,20321,2621,1,6,32,256,1028,16,Best selling lap
0,8,8327,23307,20-07-2023,10-03-2025,10,980320,20322,20322,2706,4,7,16,512,256,18,Best selling lap
0,4,18688,12007,14-08-2023,04-12-2024,1,189929,20323,20323,3269,0,1,12,256,2028,47,High ssd lap
0,5,2637,7040,25-02-2025,18-04-2023,4,609004,20324,20324,15171,4,0,32,64,256,2,Low demand lap
0,8,16367,8103,08-08-2023,03-04-2025,3,480264,20325,20325,3113,0,2,8,64,512,22,Low demand lap
0,7,19301,12378,06-10-2023,24-09-2024,10,1927320,20326,20326,4499,1,7,4,256,256,13,Best selling lap
0,8,18856,4545,18-06-2023,09-01-2025,3,401853,20327,20327,1960,4,4,12,64,256,23,Low demand lap
0,1,11102,8925,15-03-2025,16-01-2024,6,997524,20327,20327,15527,1,5,12,128,2028,4,High ssd lap
0,1,3439,4311,29-04-2024,20-06-2024,9,1189251,20328,20328,8622,4,4,16,128,256,5,Best selling lap
0,4,1626,14704,17-11-2023,07-08-2024,3,93675,20329,20329,5189,1,7,8,64,256,41,Low demand lap
0,5,20886,15481,30-05-2023,03-03-2024,1,37772,20330,20330,1614,0,4,12,128,1028,49,Low demand lap
0,4,19697,6386,10-09-2023,30-07-2024,9,1328391,20331,20331,3875,3,4,8,256,256,29,Best selling lap
0,0,3199,1454,05-10-2024,20-10-2024,3,332013,20332,20332,12044,0,6,6,512,512,47,Low demand lap
0,6,22918,3491,02-08-2023,30-09-2024,9,1134855,20333,20333,2973,3,1,6,1028,1028,48,Best selling lap
0,5,13207,10196,12-09-2024,20-10-2023,10,1762030,20334,20334,11607,1,5,8,64,2028,50,Best selling lap
0,2,14549,5739,19-02-2024,04-10-2023,5,712740,20335,20335,7203,4,6,6,64,2028,33,High ssd lap
0,2,14767,11221,15-07-2023,30-04-2024,10,183880,20336,20336,2604,1,0,4,512,256,31,Low demand lap
0,7,22813,124,11-11-2023,16-01-2024,10,1008950,20337,20337,5093,4,7,4,1028,2028,57,Best selling lap
0,6,22153,9916,09-08-2024,25-12-2024,6,1044360,20338,20338,10873,4,3,4,64,1028,39,Best selling lap
0,1,14109,19712,04-03-2025,01-02-2024,3,210174,20338,20338,15321,1,1,6,128,2028,48,High ssd lap
0,4,16349,22478,12-07-2024,06-07-2024,3,274035,20339,20339,10290,1,7,8,128,2028,27,High ssd lap
0,7,13057,19025,01-08-2024,21-09-2023,3,194907,20340,20340,10716,4,7,6,128,512,13,Low demand lap
0,8,6190,20622,16-05-2023,05-08-2023,3,230733,20341,20341,1304,1,4,6,512,2028,23,High ssd lap
0,1,5426,22346,27-06-2023,05-08-2023,6,54126,20342,20342,2185,1,7,8,64,256,13,Low demand lap
0,6,9127,318,16-07-2024,20-02-2025,7,71631,20343,20343,10394,4,5,8,64,256,19,Low demand lap
0,0,20082,20894,05-12-2024,30-08-2023,8,631896,20343,20343,13314,4,6,16,1028,1028,18,High storage lap
0,4,22763,18678,14-07-2024,19-04-2024,4,249684,20344,20344,10341,0,1,4,512,2028,43,High ssd lap
0,1,18297,6498,07-03-2024,01-01-2025,6,891096,20345,20345,7515,0,7,4,1028,256,28,High storage lap
0,8,9210,23546,09-08-2024,15-05-2023,5,49955,20346,20346,10870,1,5,8,256,2028,52,High ssd lap
0,1,17029,17545,05-06-2024,10-05-2024,10,540470,20347,20347,9424,2,2,16,64,1028,46,Low demand lap
0,8,15692,316,09-06-2024,23-04-2024,1,10232,20348,20348,9488,0,2,32,128,2028,40,High ssd lap
0,7,2205,2411,03-05-2023,17-12-2023,6,707028,20349,20349,973,3,2,6,64,2028,38,High ssd lap
0,5,21997,13852,26-11-2024,11-05-2025,4,96580,20350,20350,13112,1,2,12,512,1028,55,Low demand lap
0,6,11392,2840,14-12-2023,22-09-2023,5,606275,20351,20351,5802,1,5,12,256,2028,48,High ssd lap
0,8,24955,13029,11-02-2025,14-09-2024,4,790780,20352,20352,14843,3,7,12,64,1028,42,Low demand lap
0,6,12741,19577,25-08-2024,03-01-2024,7,483315,20353,20353,11187,0,2,6,512,2028,57,High ssd lap
0,8,4443,12129,03-08-2024,21-06-2023,2,381622,20354,20354,10739,3,5,12,1028,1028,28,High storage lap
0,8,22090,11824,06-06-2023,22-08-2023,8,1509280,20355,20355,1759,1,4,32,256,512,34,Best selling lap
0,1,5220,23167,09-07-2024,19-04-2024,1,96826,20355,20355,10232,4,6,32,128,256,10,Low demand lap
0,5,1152,18669,27-08-2024,29-11-2023,8,498880,20356,20356,11228,1,2,12,128,512,2,Low demand lap
0,1,2093,11028,03-06-2023,14-04-2024,2,364826,20357,20357,1713,3,3,8,1028,512,57,High storage lap
0,1,14536,4466,17-04-2024,22-03-2024,8,1067000,20358,20358,8349,3,6,12,512,256,55,Best selling lap
0,4,13865,14029,08-02-2025,30-01-2025,8,204840,20358,20358,14806,2,7,16,512,2028,37,High ssd lap
0,1,17092,4306,06-04-2023,16-11-2023,9,1188972,20359,20359,340,2,1,8,64,512,53,Best selling lap
0,8,11350,5637,16-12-2024,08-09-2023,4,567552,20359,20359,13560,1,0,32,64,1028,47,Low demand lap
0,0,20107,18460,22-12-2023,31-08-2024,8,487360,20360,20360,5946,3,5,12,1028,2028,9,High storage lap
0,7,923,13867,19-10-2023,27-11-2024,2,48514,20361,20361,4727,0,7,32,64,2028,9,High ssd lap
0,2,11850,5686,09-06-2023,03-05-2025,10,1422060,20362,20362,1800,4,2,8,512,512,56,Best selling lap
0,4,22472,9359,08-04-2024,04-08-2024,1,169588,20363,20363,8191,1,7,16,1028,1028,25,High storage lap
0,2,2173,22352,07-01-2025,31-12-2023,2,180588,20363,20363,14086,0,6,4,1028,256,18,High storage lap
0,1,21132,16155,18-08-2024,22-08-2023,2,85970,20364,20364,11048,2,0,8,128,2028,40,High ssd lap
0,7,21639,11529,23-03-2024,19-10-2023,5,931090,20365,20365,7872,4,2,16,64,512,44,Low demand lap
0,1,18239,13528,16-04-2023,24-08-2023,1,21432,20366,20366,618,1,5,8,128,512,53,Low demand lap
0,0,11207,1335,06-07-2023,08-11-2024,9,989217,20367,20367,2399,4,0,8,128,256,9,Best selling lap
0,8,23299,2253,24-09-2023,21-01-2025,1,116763,20368,20368,4251,2,2,32,64,2028,1,High ssd lap
0,1,14546,23230,24-10-2023,16-03-2025,7,682087,20369,20369,4767,1,5,12,512,2028,29,High ssd lap
0,1,18144,11880,06-10-2024,11-03-2024,9,1701279,20370,20370,12066,2,1,12,128,2028,1,Best selling lap
0,2,12787,5710,02-06-2023,21-09-2024,10,1423680,20371,20371,1690,0,5,16,1028,1028,7,Best selling lap
0,2,24175,7370,27-02-2025,19-06-2024,4,61880,20372,20372,15199,2,6,32,512,256,44,Low demand lap
0,8,22702,23072,12-10-2023,22-08-2023,7,67270,20373,20373,4599,3,1,32,128,1028,23,Low demand lap
0,1,6216,11417,27-04-2024,16-07-2023,8,1483448,20373,20373,8550,4,0,16,64,2028,23,Best selling lap
0,8,21086,21696,10-04-2024,11-07-2024,7,596141,20374,20374,8231,4,3,32,128,2028,55,High ssd lap
0,5,12256,1401,04-01-2025,29-06-2024,1,110330,20375,20375,13978,4,2,4,128,256,46,Low demand lap
0,0,8504,23120,06-11-2023,18-11-2023,5,482855,20376,20376,4990,1,4,32,64,512,51,Low demand lap
0,0,15252,1405,12-08-2024,12-08-2024,7,772450,20377,20377,10916,2,3,6,64,1028,13,Best selling lap
0,2,21837,2468,29-01-2025,21-07-2024,7,827911,20378,20378,14592,4,6,32,64,256,29,Best selling lap
0,2,1674,15669,14-10-2024,12-08-2023,6,235254,20379,20379,12278,2,0,6,1028,2028,54,High storage lap
0,6,1684,7179,09-11-2023,21-03-2025,3,459783,20380,20380,5070,1,1,6,64,1028,42,Low demand lap
0,0,12228,11772,01-05-2023,12-03-2025,10,1881920,20381,20381,959,4,1,32,256,256,1,Best selling lap
0,7,3800,13076,01-08-2023,19-08-2023,10,1981040,20381,20381,2965,3,5,32,256,256,15,Best selling lap
0,1,13969,3195,08-03-2025,15-09-2023,7,867013,20382,20382,15446,0,5,8,1028,1028,56,High storage lap
0,0,19213,17546,13-07-2023,09-02-2024,6,324360,20383,20383,2561,3,1,6,1028,2028,25,High storage lap
0,4,17328,22489,30-01-2024,24-08-2023,9,822951,20383,20383,6806,0,6,16,1028,256,22,High storage lap
0,6,14756,15829,20-02-2024,24-05-2024,1,40515,20384,20384,7205,3,1,32,128,2028,4,High ssd lap
0,6,13219,19798,11-08-2023,22-06-2024,7,495341,20385,20385,3190,0,1,12,1028,1028,20,High storage lap
0,0,6205,3740,13-03-2024,09-08-2023,7,895958,20385,20385,7650,1,6,4,1028,512,20,High storage lap
0,8,14428,23327,21-04-2024,05-03-2024,2,196436,20385,20385,8423,2,6,16,128,1028,14,Low demand lap
0,2,9715,22710,03-02-2025,05-11-2024,8,746480,20385,20385,14719,1,2,12,128,1028,39,Low demand lap
0,1,21143,4318,29-12-2023,09-08-2023,1,132207,20386,20386,6111,3,7,16,256,256,25,Low demand lap
0,4,10174,15563,30-06-2024,11-07-2023,5,192220,20387,20387,10001,4,2,16,1028,512,7,High storage lap
0,8,4858,2996,22-04-2023,06-02-2025,4,490000,20388,20388,789,0,3,4,64,256,56,Low demand lap
0,2,14387,9020,28-07-2023,13-09-2024,4,668160,20389,20389,2874,0,2,8,1028,1028,11,High storage lap
0,0,3555,10128,12-09-2023,02-01-2025,5,878205,20389,20389,3932,4,6,32,64,1028,41,Low demand lap
0,4,11578,8343,27-02-2024,01-06-2023,1,161890,20390,20390,7316,1,3,32,256,2028,57,High ssd lap
0,2,15037,3208,06-06-2024,21-08-2023,4,495824,20391,20391,9437,0,5,8,256,2028,17,High ssd lap
0,6,7804,19584,23-03-2024,04-08-2024,8,552896,20392,20392,7860,0,3,12,128,256,25,Low demand lap
0,3,5786,15882,16-11-2023,07-11-2024,2,81872,20393,20393,5182,3,5,8,128,1028,5,Low demand lap
0,3,23703,8903,14-05-2024,19-01-2025,7,1162763,20394,20394,8945,4,3,6,128,1028,19,Best selling lap
0,6,13318,5276,15-02-2025,03-10-2023,5,695635,20394,20394,14933,2,1,4,128,2028,25,High ssd lap
0,7,17650,15243,16-02-2025,19-06-2023,5,178285,20395,20395,14965,4,1,16,128,512,34,Low demand lap
0,0,5401,462,01-05-2024,16-03-2024,7,723863,20396,20396,8661,1,1,8,64,512,46,Best selling lap
0,8,19710,6903,16-09-2024,18-07-2024,10,1513800,20397,20397,11690,3,6,8,512,256,36,Best selling lap
0,1,7051,18672,14-09-2024,31-05-2024,3,187140,20398,20398,11651,2,1,12,512,1028,35,Low demand lap
0,6,4782,15927,29-11-2024,03-01-2024,5,206330,20399,20399,13177,4,5,12,128,2028,5,High ssd lap
0,0,13389,3337,02-11-2024,04-11-2024,4,499632,20400,20400,12624,0,6,8,1028,256,10,High storage lap
0,2,14449,11693,19-04-2023,05-05-2024,7,1312213,20401,20401,680,0,1,12,128,512,5,Best selling lap
0,2,18623,15164,04-09-2024,18-08-2024,3,105270,20402,20402,11415,0,4,12,64,256,18,Low demand lap
0,7,19019,22401,14-09-2024,28-05-2023,1,90718,20403,20403,11646,2,6,6,64,512,16,Low demand lap
0,5,3799,20128,24-08-2024,22-01-2025,6,43968,20404,20404,11166,3,6,4,512,512,5,Low demand lap
0,8,9943,4714,18-09-2023,08-05-2023,8,1081904,20405,20405,4092,3,3,16,64,256,15,Best selling lap
0,1,15257,5553,11-12-2023,20-09-2024,9,1271718,20406,20406,5754,0,0,16,1028,1028,53,Best selling lap
0,7,5807,1220,22-09-2023,27-08-2023,4,435984,20407,20407,4173,2,5,6,64,1028,7,Low demand lap
0,1,12451,16732,28-01-2025,01-02-2025,6,285786,20408,20408,14567,0,7,16,128,512,22,Low demand lap
0,0,184,21075,21-05-2023,05-01-2024,2,160954,20409,20409,1393,0,0,12,256,1028,7,Low demand lap
0,1,15426,2041,10-02-2024,11-01-2025,7,806064,20410,20410,7004,2,2,32,1028,1028,50,High storage lap
0,0,14892,6704,11-03-2025,28-08-2024,3,449577,20411,20411,15479,4,5,6,256,1028,59,Low demand lap
0,1,271,3689,01-11-2023,28-04-2023,6,765246,20412,20412,4869,3,3,4,128,1028,29,Best selling lap
0,0,1782,23073,04-04-2024,25-03-2024,8,768808,20413,20413,8093,4,1,16,512,1028,49,Low demand lap
0,0,17084,16169,19-01-2024,01-06-2023,9,387522,20414,20414,6579,2,5,16,1028,1028,60,High storage lap
0,6,13732,23241,16-08-2024,23-02-2024,4,390088,20414,20414,11015,0,7,16,512,512,16,Low demand lap
0,2,13916,1968,06-09-2023,30-08-2023,9,1031985,20415,20415,3802,0,2,4,512,2028,8,Best selling lap
0,0,4995,15532,30-12-2023,14-07-2023,8,305736,20416,20416,6131,2,3,6,128,1028,8,Low demand lap
0,6,1478,12272,12-06-2024,26-11-2024,5,959235,20417,20417,9549,3,1,32,256,256,33,Low demand lap
0,0,16246,7760,04-06-2023,11-02-2024,9,1417788,20418,20418,1729,2,2,16,64,2028,8,Best selling lap
0,0,7635,18895,12-01-2025,21-12-2024,6,384684,20419,20419,14193,1,1,12,64,512,14,Low demand lap
0,6,10982,13858,12-03-2024,07-03-2024,7,169274,20420,20420,7622,2,3,32,1028,512,21,High storage lap
0,1,21971,2647,12-10-2023,24-08-2023,8,957512,20421,20421,4602,3,4,6,64,512,49,Best selling lap
0,1,24964,11096,16-06-2023,20-04-2025,3,54885,20422,20422,1919,1,1,6,512,256,59,Low demand lap
0,4,13537,14077,13-01-2025,09-07-2023,5,130025,20422,20422,14215,1,0,16,256,256,11,Low demand lap
0,3,5297,12428,21-04-2024,23-07-2023,8,154472,20423,20423,8423,3,2,4,256,1028,7,Low demand lap
0,8,13464,21024,10-10-2023,24-08-2024,3,240372,20424,20424,4581,1,5,32,64,256,15,Low demand lap
0,4,24241,3269,17-11-2024,13-06-2023,4,497444,20425,20425,12907,3,3,6,256,512,54,Low demand lap
0,2,10981,8425,18-01-2025,30-11-2023,2,325100,20426,20426,14336,0,2,16,128,1028,36,Low demand lap
