product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,mobile_customer_id,customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,cluster
0,6,4250,125829,25-09-2024,23-10-2024,3,377487,18237,18237,4579,0,2,6,512,,28,Mid range phone
0,9,11116,107621,25-09-2024,08-10-2024,4,430484,3207,3207,4620,3,5,12,64,,13,Mid range phone
0,4,23114,105441,25-09-2024,06-11-2024,1,105441,2048,2048,4989,0,1,12,64,,42,Mid range phone
0,9,18165,198887,25-09-2024,06-11-2024,7,1392209,21129,21129,5006,2,1,32,256,,42,Preimum phone
0,2,9237,35637,25-09-2024,24-11-2024,8,285096,179,179,5729,2,4,32,256,,60,Gaming phone
0,5,13119,62476,25-09-2024,05-11-2024,9,562284,10299,10299,5904,3,0,4,512,,41,Mid range phone
0,1,14523,27548,25-09-2024,27-10-2024,4,110192,2597,2597,6395,4,4,8,128,,32,Mid range phone
0,5,18186,137990,25-09-2024,09-10-2024,7,965930,431,431,6675,3,6,8,256,,14,Preimum phone
0,8,6491,98041,25-09-2024,01-11-2024,2,196082,13182,13182,6895,0,4,32,512,,37,Gaming phone
0,9,4219,196607,25-09-2024,24-11-2024,10,1966070,6672,6672,7068,0,1,12,256,,60,Preimum phone
0,12,2075,40191,25-09-2024,28-09-2024,3,120573,13886,13886,7280,4,5,6,512,,3,Mid range phone
0,6,3594,39423,25-09-2024,15-10-2024,7,275961,8396,8396,7427,0,4,12,512,,20,Mid range phone
0,6,11865,109268,25-09-2024,03-10-2024,8,874144,21663,21663,9142,2,4,4,128,,8,Preimum phone
0,9,19193,87835,25-09-2024,04-11-2024,7,614845,18419,18419,10138,3,6,16,256,,40,Mid range phone
0,12,8521,22875,25-09-2024,28-10-2024,8,183000,12046,12046,10168,4,1,6,64,,33,Mid range phone
0,5,12038,180225,25-09-2024,06-10-2024,8,1441800,20701,20701,10610,2,0,16,128,,11,Preimum phone
0,7,14263,196326,25-09-2024,23-10-2024,3,588978,20111,20111,10636,2,2,12,256,,28,Mid range phone
0,10,12084,160556,25-09-2024,07-10-2024,8,1284448,16213,16213,10704,0,4,32,128,,12,Preimum phone
0,7,9685,197836,25-09-2024,04-10-2024,3,593508,6532,6532,11689,0,6,4,64,,9,Mid range phone
0,9,18944,38956,25-09-2024,02-11-2024,7,272692,3266,3266,11842,1,1,16,64,,38,Mid range phone
0,6,19106,131408,25-09-2024,27-09-2024,8,1051264,18152,18152,11906,3,3,4,128,,2,Preimum phone
0,1,22825,112827,25-09-2024,27-09-2024,2,225654,15516,15516,12733,4,6,8,64,,2,Mid range phone
0,7,11959,25688,25-09-2024,21-11-2024,1,25688,7806,7806,13295,2,5,6,128,,57,Mid range phone
0,8,16932,166209,25-09-2024,12-10-2024,2,332418,8366,8366,14174,1,3,12,1028,,17,High stroage phone
0,0,22160,165828,25-09-2024,14-10-2024,1,165828,9370,9370,15268,2,3,6,256,,19,Mid range phone
0,4,7736,194035,26-09-2024,27-10-2024,7,1358245,12766,12766,505,3,2,4,64,,31,Preimum phone
0,8,24454,108303,26-09-2024,05-10-2024,1,108303,2305,2305,954,1,5,8,256,,9,Mid range phone
0,9,14674,197101,26-09-2024,08-10-2024,3,591303,3898,3898,1829,3,0,4,64,,12,Mid range phone
0,10,22388,27774,26-09-2024,24-11-2024,10,277740,14967,14967,2068,2,6,12,64,,59,Mid range phone
0,10,1009,110652,26-09-2024,09-11-2024,7,774564,20182,20182,2156,1,5,16,1028,,44,High stroage phone
0,10,22667,173098,26-09-2024,01-11-2024,2,346196,9059,9059,2944,3,2,16,128,,36,Mid range phone
0,12,19908,84821,26-09-2024,23-10-2024,2,169642,9539,9539,3063,2,3,4,256,,27,Mid range phone
0,10,4262,88417,26-09-2024,21-10-2024,10,884170,14207,14207,3516,3,2,6,128,,25,Preimum phone
0,5,1559,49250,26-09-2024,17-11-2024,1,49250,20838,20838,4006,4,2,6,512,,52,Mid range phone
0,8,14914,67050,26-09-2024,08-10-2024,8,536400,14903,14903,4420,0,2,12,64,,12,Mid range phone
0,10,18053,104658,26-09-2024,24-10-2024,1,104658,8682,8682,5111,0,0,8,1028,,28,High stroage phone
0,0,20303,104292,26-09-2024,28-10-2024,4,417168,16372,16372,5624,3,1,6,256,,32,Mid range phone
0,1,21967,91997,26-09-2024,28-09-2024,6,551982,14676,14676,6137,3,6,8,1028,,2,High stroage phone
0,3,20765,182362,26-09-2024,17-11-2024,1,182362,5913,5913,6550,2,6,16,128,,52,Mid range phone
0,0,17275,189322,26-09-2024,21-11-2024,4,757288,5954,5954,6616,3,4,32,64,,56,Gaming phone
0,0,12609,108030,26-09-2024,18-11-2024,10,1080300,20614,20614,6640,3,5,32,1028,,53,Gaming phone
0,13,3050,127629,26-09-2024,03-10-2024,8,1021032,19245,19245,6935,4,2,4,1028,,7,High stroage phone
0,1,4105,140179,26-09-2024,05-11-2024,1,140179,8556,8556,7439,2,0,16,1028,,40,High stroage phone
0,11,16303,30522,26-09-2024,28-10-2024,9,274698,13534,13534,7481,0,5,32,256,,32,Gaming phone
0,2,3770,141667,26-09-2024,20-10-2024,5,708335,21085,21085,9787,3,1,4,256,,24,Mid range phone
0,3,5697,5836,26-09-2024,25-10-2024,5,29180,19345,19345,10354,2,2,12,512,,29,Mid range phone
0,10,8128,77957,26-09-2024,17-10-2024,5,389785,19974,19974,10455,0,2,32,256,,21,Gaming phone
0,12,7638,57877,26-09-2024,25-11-2024,1,57877,8027,8027,10570,3,3,6,64,,60,Mid range phone
0,8,8275,114442,26-09-2024,18-10-2024,6,686652,17884,17884,10857,3,3,32,64,,22,Gaming phone
0,5,12671,55548,26-09-2024,15-10-2024,4,222192,5232,5232,11695,1,5,16,1028,,19,High stroage phone
0,1,22150,38885,26-09-2024,14-11-2024,6,233310,4976,4976,11812,3,0,12,128,,49,Mid range phone
0,11,16399,140256,26-09-2024,26-10-2024,3,420768,927,927,12132,4,3,4,512,,30,Mid range phone
0,3,2162,61339,26-09-2024,21-10-2024,3,184017,13202,13202,12207,0,5,16,128,,25,Mid range phone
0,0,13698,10466,26-09-2024,14-11-2024,4,41864,18330,18330,12242,4,0,32,128,,49,Gaming phone
0,12,4139,119781,26-09-2024,06-10-2024,2,239562,1494,1494,12566,0,5,4,128,,10,Mid range phone
0,0,2781,172598,26-09-2024,27-09-2024,8,1380784,20760,20760,12651,2,1,16,256,,1,Preimum phone
0,9,15192,43999,26-09-2024,14-11-2024,4,175996,5382,5382,12850,3,2,6,128,,49,Mid range phone
0,13,667,97531,26-09-2024,28-09-2024,3,292593,474,474,12984,2,4,16,64,,2,Mid range phone
0,1,5713,129133,26-09-2024,30-09-2024,9,1162197,11313,11313,12992,1,6,4,128,,4,Preimum phone
0,6,21641,167543,26-09-2024,21-10-2024,3,502629,21383,21383,13496,0,2,12,64,,25,Mid range phone
0,0,21241,177182,26-09-2024,25-10-2024,5,885910,13471,13471,13773,1,6,8,64,,29,Preimum phone
0,3,7242,175050,26-09-2024,13-11-2024,3,525150,1434,1434,14183,2,2,32,128,,48,Gaming phone
0,8,135,187693,26-09-2024,19-10-2024,5,938465,16333,16333,14978,4,5,4,1028,,23,High stroage phone
0,7,9355,84051,26-09-2024,03-11-2024,7,588357,19432,19432,15485,1,6,32,128,,38,Gaming phone
0,10,20055,129333,27-09-2024,24-10-2024,7,905331,3259,3259,777,4,2,4,256,,27,Preimum phone
0,0,22929,18212,27-09-2024,02-10-2024,3,54636,7724,7724,953,3,4,6,128,,5,Mid range phone
0,2,597,17729,27-09-2024,30-09-2024,3,53187,17936,17936,2147,3,3,4,128,,3,Mid range phone
0,2,10175,146195,27-09-2024,20-11-2024,2,292390,19942,19942,2333,4,4,32,128,,54,Gaming phone
0,9,8274,87443,27-09-2024,08-10-2024,8,699544,6331,6331,2515,4,0,16,64,,11,Mid range phone
0,8,16232,61003,27-09-2024,25-11-2024,9,549027,7159,7159,2528,4,1,32,64,,59,Gaming phone
0,5,16274,74143,27-09-2024,09-11-2024,5,370715,203,203,2602,4,6,12,128,,43,Mid range phone
0,8,8081,188182,27-09-2024,26-10-2024,7,1317274,19669,19669,2679,0,4,4,256,,29,Preimum phone
0,0,7796,140347,27-09-2024,27-10-2024,7,982429,6430,6430,2821,3,4,12,1028,,30,High stroage phone
0,11,3492,152952,27-09-2024,03-10-2024,4,611808,10940,10940,3386,4,4,32,256,,6,Gaming phone
0,11,21902,46866,27-09-2024,08-11-2024,10,468660,7581,7581,4812,2,4,4,1028,,42,High stroage phone
0,11,2916,91120,27-09-2024,03-10-2024,3,273360,9334,9334,5193,4,5,32,256,,6,Gaming phone
0,6,14540,131399,27-09-2024,22-11-2024,5,656995,17621,17621,6076,3,3,6,256,,56,Mid range phone
0,6,11825,14597,27-09-2024,19-10-2024,8,116776,19525,19525,6400,3,4,4,64,,22,Mid range phone
0,9,6490,37375,27-09-2024,22-11-2024,6,224250,14885,14885,7286,2,2,6,512,,56,Mid range phone
0,2,24172,72133,27-09-2024,27-10-2024,6,432798,11589,11589,7908,1,2,32,256,,30,Gaming phone
0,0,5531,140795,27-09-2024,15-11-2024,9,1267155,5155,5155,8086,1,5,12,1028,,49,Preimum phone
0,7,18213,120682,27-09-2024,29-09-2024,10,1206820,13154,13154,9093,2,4,4,1028,,2,Preimum phone
0,10,20223,145356,27-09-2024,21-10-2024,7,1017492,13161,13161,9853,3,0,12,1028,,24,High stroage phone
0,9,9136,94432,27-09-2024,27-10-2024,5,472160,2133,2133,10349,1,1,4,1028,,30,High stroage phone
0,8,5081,193502,27-09-2024,24-10-2024,8,1548016,19826,19826,10425,0,6,16,1028,,27,Preimum phone
0,1,12537,107335,27-09-2024,28-10-2024,3,322005,8217,8217,11936,3,5,6,64,,31,Mid range phone
0,9,8912,36796,27-09-2024,20-10-2024,8,294368,15463,15463,12143,4,0,32,256,,23,Gaming phone
0,3,9828,145188,27-09-2024,22-11-2024,2,290376,15117,15117,12282,0,1,32,512,,56,Gaming phone
0,10,3352,23514,27-09-2024,20-11-2024,3,70542,4933,4933,13923,4,6,4,64,,54,Mid range phone
0,1,23459,82688,27-09-2024,03-11-2024,5,413440,19831,19831,14605,1,6,4,64,,37,Mid range phone
0,0,23572,149487,27-09-2024,04-10-2024,8,1195896,17197,17197,14957,3,6,4,512,,7,Preimum phone
0,10,19128,43811,27-09-2024,05-10-2024,7,306677,16716,16716,15508,4,3,6,1028,,8,High stroage phone
0,6,24758,82742,28-09-2024,20-10-2024,7,579194,17387,17387,276,4,0,4,1028,,22,High stroage phone
0,12,12811,7727,28-09-2024,24-10-2024,2,15454,15292,15292,1436,4,3,4,1028,,26,High stroage phone
0,10,5981,123534,28-09-2024,18-10-2024,2,247068,8283,8283,1834,0,6,32,512,,20,Gaming phone
0,5,21961,178004,28-09-2024,29-10-2024,3,534012,19487,19487,2429,2,3,6,64,,31,Mid range phone
0,10,12876,160730,28-09-2024,27-10-2024,1,160730,10434,10434,2481,2,5,16,512,,29,Mid range phone
0,11,18720,176852,28-09-2024,01-11-2024,6,1061112,555,555,3037,0,6,8,512,,34,Preimum phone
0,5,8403,139038,28-09-2024,04-11-2024,7,973266,17579,17579,4970,3,0,32,128,,37,Gaming phone
0,9,20328,131410,28-09-2024,06-10-2024,6,788460,6556,6556,5895,3,1,16,1028,,8,High stroage phone
0,8,24664,133716,28-09-2024,19-11-2024,1,133716,4171,4171,6572,3,0,4,64,,52,Mid range phone
0,1,21782,142559,28-09-2024,13-11-2024,5,712795,2829,2829,8143,4,2,4,256,,46,Mid range phone
0,11,22883,22818,28-09-2024,20-11-2024,6,136908,21104,21104,8312,3,1,4,512,,53,Mid range phone
0,11,24801,119464,28-09-2024,25-11-2024,8,955712,12658,12658,9146,1,2,4,64,,58,Preimum phone
0,11,636,129692,28-09-2024,25-11-2024,7,907844,12207,12207,9190,2,3,6,64,,58,Preimum phone
0,3,19494,51819,28-09-2024,04-10-2024,7,362733,9392,9392,9262,3,1,16,256,,6,Mid range phone
0,2,11063,48946,28-09-2024,26-10-2024,10,489460,14196,14196,9360,0,1,12,1028,,28,High stroage phone
0,11,6020,164872,28-09-2024,05-11-2024,4,659488,5560,5560,9576,1,6,12,64,,38,Mid range phone
0,5,24401,77043,28-09-2024,09-10-2024,8,616344,3443,3443,9585,1,5,16,512,,11,Mid range phone
0,12,4630,84888,28-09-2024,25-11-2024,2,169776,8316,8316,10790,4,0,32,64,,58,Gaming phone
0,0,21788,70810,28-09-2024,21-10-2024,3,212430,10586,10586,12288,0,0,6,256,,23,Mid range phone
0,8,6133,62961,28-09-2024,27-10-2024,9,566649,12772,12772,13356,4,4,16,128,,29,Mid range phone
0,4,23450,48617,28-09-2024,12-10-2024,8,388936,15388,15388,13370,4,2,6,512,,14,Mid range phone
0,10,9959,39668,28-09-2024,11-11-2024,4,158672,5536,5536,13712,3,0,6,128,,44,Mid range phone
0,10,11459,64169,29-09-2024,08-11-2024,4,256676,16552,16552,256,2,0,32,128,,40,Gaming phone
0,12,13074,160850,29-09-2024,16-10-2024,4,643400,11797,11797,1010,3,1,16,1028,,17,High stroage phone
0,3,9234,166776,29-09-2024,19-10-2024,1,166776,422,422,1290,4,0,4,256,,20,Mid range phone
0,12,15276,184202,29-09-2024,07-11-2024,10,1842020,18149,18149,1462,3,2,12,1028,,39,Preimum phone
0,7,18034,132292,29-09-2024,12-11-2024,3,396876,12902,12902,1681,0,2,32,64,,44,Gaming phone
0,11,9708,70229,29-09-2024,25-10-2024,4,280916,11290,11290,1871,3,3,8,128,,26,Mid range phone
0,10,22695,106796,29-09-2024,02-11-2024,6,640776,20808,20808,2229,2,0,4,64,,34,Mid range phone
0,8,4612,126720,29-09-2024,28-11-2024,7,887040,20764,20764,3203,0,5,6,128,,60,Preimum phone
0,12,7490,162210,29-09-2024,18-10-2024,7,1135470,19719,19719,4257,0,3,8,512,,19,Preimum phone
0,7,23993,161402,29-09-2024,03-11-2024,10,1614020,1176,1176,4411,2,4,8,1028,,35,Preimum phone
0,3,20928,5183,29-09-2024,29-10-2024,6,31098,8214,8214,5032,2,6,16,64,,30,Mid range phone
0,4,9911,16436,29-09-2024,03-11-2024,10,164360,8494,8494,6200,2,6,12,512,,35,Mid range phone
0,6,6319,113131,29-09-2024,08-10-2024,5,565655,1221,1221,6670,0,0,8,1028,,9,High stroage phone
0,11,8399,156745,29-09-2024,06-11-2024,5,783725,14834,14834,6758,4,0,4,256,,38,Preimum phone
0,10,12471,137343,29-09-2024,09-10-2024,5,686715,15078,15078,7100,4,0,12,64,,10,Mid range phone
0,8,11134,178401,29-09-2024,13-10-2024,3,535203,19716,19716,7492,4,0,4,64,,14,Mid range phone
0,6,8028,140997,29-09-2024,17-11-2024,3,422991,8724,8724,7742,1,0,8,512,,49,Mid range phone
0,10,5940,187689,29-09-2024,15-11-2024,9,1689201,13132,13132,8012,4,6,4,512,,47,Preimum phone
0,7,9476,36529,29-09-2024,18-11-2024,1,36529,7521,7521,8479,2,3,6,64,,50,Mid range phone
0,4,1930,22370,29-09-2024,24-10-2024,2,44740,3861,3861,8605,2,0,4,128,,25,Mid range phone
0,10,14002,133802,29-09-2024,01-11-2024,6,802812,5953,5953,8650,0,6,4,64,,33,Preimum phone
0,8,364,128647,29-09-2024,23-11-2024,2,257294,2104,2104,9036,4,6,32,64,,55,Gaming phone
0,1,5287,50430,29-09-2024,28-10-2024,5,252150,19125,19125,9037,4,6,4,256,,29,Mid range phone
0,8,3186,74243,29-09-2024,13-11-2024,5,371215,11525,11525,9417,4,2,12,256,,45,Mid range phone
0,6,3567,75781,29-09-2024,06-10-2024,4,303124,630,630,10024,0,5,12,64,,7,Mid range phone
0,11,4200,193924,29-09-2024,28-10-2024,6,1163544,20440,20440,10478,0,3,4,1028,,29,Preimum phone
0,7,915,6482,29-09-2024,20-10-2024,5,32410,12186,12186,10481,2,5,8,512,,21,Mid range phone
0,5,14415,115083,29-09-2024,23-11-2024,4,460332,2558,2558,11353,0,5,32,1028,,55,Gaming phone
0,3,8760,140558,29-09-2024,15-10-2024,6,843348,14007,14007,11500,2,5,12,1028,,16,High stroage phone
0,1,6773,179835,29-09-2024,28-11-2024,1,179835,17112,17112,11583,2,2,4,64,,60,Mid range phone
0,10,38,132253,29-09-2024,23-10-2024,1,132253,8912,8912,11716,2,2,8,512,,24,Mid range phone
0,11,557,76621,29-09-2024,13-11-2024,9,689589,784,784,11926,0,2,16,64,,45,Preimum phone
0,5,9849,111310,29-09-2024,06-10-2024,7,779170,14797,14797,11983,3,0,4,128,,7,Preimum phone
0,12,5234,31393,29-09-2024,16-10-2024,2,62786,7736,7736,12873,1,4,32,256,,17,Gaming phone
0,6,12214,164834,29-09-2024,15-11-2024,8,1318672,7606,7606,13417,1,5,16,256,,47,Preimum phone
0,10,8263,168622,29-09-2024,29-10-2024,9,1517598,18412,18412,13975,3,6,12,128,,30,Preimum phone
0,6,5782,165962,29-09-2024,23-11-2024,8,1327696,18245,18245,14118,3,1,4,256,,55,Preimum phone
0,9,22052,31716,29-09-2024,24-11-2024,5,158580,16782,16782,14134,0,2,32,128,,56,Gaming phone
0,8,828,105735,30-09-2024,05-11-2024,10,1057350,3840,3840,189,4,2,16,128,,36,Preimum phone
0,0,5732,81459,30-09-2024,13-10-2024,1,81459,15258,15258,274,0,0,6,512,,13,Mid range phone
0,8,17741,133918,30-09-2024,14-10-2024,6,803508,10495,10495,330,3,4,4,64,,14,Preimum phone
0,11,19172,98569,30-09-2024,16-11-2024,7,689983,8137,8137,1483,3,3,32,128,,47,Gaming phone
0,13,15356,23459,30-09-2024,17-11-2024,8,187672,761,761,3018,0,1,32,512,,48,Gaming phone
0,5,19961,61648,30-09-2024,14-10-2024,7,431536,9027,9027,3651,0,4,8,1028,,14,High stroage phone
0,8,14655,142471,30-09-2024,15-10-2024,9,1282239,3674,3674,4727,1,3,16,256,,15,Preimum phone
0,0,836,110907,30-09-2024,10-10-2024,2,221814,9998,9998,6825,0,1,32,64,,10,Gaming phone
0,0,2850,8257,30-09-2024,08-10-2024,6,49542,20095,20095,6850,0,3,32,512,,8,Gaming phone
0,9,5148,70317,30-09-2024,07-11-2024,4,281268,13431,13431,7302,1,1,6,512,,38,Mid range phone
0,1,13242,25564,30-09-2024,23-11-2024,2,51128,10168,10168,8347,0,3,4,64,,54,Mid range phone
0,5,23647,183683,30-09-2024,02-10-2024,3,551049,11303,11303,9196,2,3,12,64,,2,Mid range phone
0,5,19744,74264,30-09-2024,09-11-2024,9,668376,4091,4091,9373,0,4,8,128,,40,Mid range phone
0,7,7852,20196,30-09-2024,05-11-2024,8,161568,7721,7721,9760,2,1,32,256,,36,Gaming phone
0,7,862,19552,30-09-2024,20-10-2024,4,78208,18626,18626,9804,3,4,12,128,,20,Mid range phone
0,1,24626,66583,30-09-2024,05-11-2024,5,332915,5842,5842,10030,1,6,32,64,,36,Gaming phone
0,5,13279,68545,30-09-2024,02-10-2024,8,548360,15233,15233,10264,1,2,32,512,,2,Gaming phone
0,10,167,159650,30-09-2024,06-10-2024,8,1277200,2058,2058,10506,3,3,32,256,,6,Preimum phone
0,0,15707,82634,30-09-2024,17-11-2024,9,743706,1391,1391,10709,0,1,12,1028,,48,High stroage phone
0,12,19289,177872,30-09-2024,14-11-2024,8,1422976,3322,3322,12076,2,4,8,256,,45,Preimum phone
0,3,11969,99650,30-09-2024,22-11-2024,2,199300,21212,21212,12080,0,4,6,64,,53,Mid range phone
0,9,559,37888,30-09-2024,02-10-2024,9,340992,12276,12276,12881,3,0,8,128,,2,Mid range phone
0,6,6965,35000,30-09-2024,09-10-2024,1,35000,12196,12196,13821,2,5,8,64,,9,Mid range phone
0,5,17957,105856,30-09-2024,23-11-2024,7,740992,5683,5683,14201,2,1,6,64,,54,Mid range phone
0,5,161,71074,01-10-2024,28-10-2024,1,71074,12759,12759,102,2,0,12,64,,27,Mid range phone
0,0,23689,129187,01-10-2024,08-10-2024,3,387561,17583,17583,200,3,4,16,512,,7,Mid range phone
0,11,8746,195987,01-10-2024,15-10-2024,2,391974,20445,20445,1678,0,6,8,256,,14,Mid range phone
0,10,19539,155750,01-10-2024,04-10-2024,3,467250,10571,10571,3858,1,1,8,512,,3,Mid range phone
0,11,5381,6909,01-10-2024,19-11-2024,2,13818,4951,4951,4364,4,5,8,128,,49,Mid range phone
0,12,10224,77808,01-10-2024,10-11-2024,5,389040,18279,18279,4390,4,3,16,1028,,40,High stroage phone
0,12,20788,199903,01-10-2024,07-10-2024,9,1799127,8099,8099,4651,1,6,8,128,,6,Preimum phone
0,11,10966,98856,01-10-2024,30-10-2024,10,988560,11003,11003,5182,4,1,4,128,,29,Preimum phone
0,0,20805,50011,01-10-2024,21-10-2024,6,300066,17329,17329,6353,0,3,12,1028,,20,High stroage phone
0,6,19105,8653,01-10-2024,12-10-2024,5,43265,8476,8476,6467,0,1,8,256,,11,Mid range phone
0,6,9362,36355,01-10-2024,28-10-2024,3,109065,15311,15311,7193,1,4,32,512,,27,Gaming phone
0,5,1605,87845,01-10-2024,27-10-2024,4,351380,1738,1738,8356,3,3,32,512,,26,Gaming phone
0,10,4723,22560,01-10-2024,14-11-2024,3,67680,11045,11045,8393,0,6,12,64,,44,Mid range phone
0,7,23090,76264,01-10-2024,02-10-2024,6,457584,11758,11758,8697,0,0,4,64,,1,Mid range phone
0,4,20974,24712,01-10-2024,08-10-2024,4,98848,10444,10444,9289,1,1,16,256,,7,Mid range phone
0,2,19207,15659,01-10-2024,15-11-2024,8,125272,12798,12798,9563,3,6,32,128,,45,Gaming phone
0,11,2786,99325,01-10-2024,28-10-2024,3,297975,16355,16355,9906,2,6,12,512,,27,Mid range phone
0,9,24411,101397,01-10-2024,18-11-2024,9,912573,166,166,10002,1,1,8,512,,48,Preimum phone
0,9,10006,162665,01-10-2024,12-11-2024,3,487995,12149,12149,10777,2,0,6,512,,42,Mid range phone
0,7,6914,187217,01-10-2024,02-11-2024,5,936085,1994,1994,11231,1,4,8,256,,32,Preimum phone
0,4,10196,94854,01-10-2024,27-11-2024,5,474270,5297,5297,11901,1,2,8,1028,,57,High stroage phone
0,0,2346,31756,01-10-2024,15-10-2024,8,254048,198,198,12607,3,4,6,128,,14,Mid range phone
0,5,19603,139506,01-10-2024,21-10-2024,5,697530,16143,16143,12992,0,1,6,1028,,20,High stroage phone
0,0,12817,83349,01-10-2024,17-11-2024,4,333396,4486,4486,13093,3,2,32,1028,,47,Gaming phone
0,0,16406,183534,01-10-2024,20-10-2024,3,550602,20598,20598,13197,2,3,32,64,,19,Gaming phone
0,0,223,90546,01-10-2024,25-11-2024,1,90546,1273,1273,13460,3,1,4,256,,55,Mid range phone
0,3,23445,143190,01-10-2024,29-11-2024,3,429570,9446,9446,13467,2,0,32,128,,59,Gaming phone
0,13,424,93103,01-10-2024,21-10-2024,9,837927,2784,2784,14666,4,0,16,512,,20,Preimum phone
0,8,17416,114053,01-10-2024,29-11-2024,10,1140530,4991,4991,15049,2,6,4,512,,59,Preimum phone
0,10,1070,10177,01-10-2024,26-11-2024,6,61062,1591,1591,15165,1,1,6,256,,56,Mid range phone
0,5,9275,173841,01-10-2024,30-10-2024,7,1216887,6906,6906,15174,3,5,6,128,,29,Preimum phone
0,8,3026,143912,02-10-2024,22-10-2024,9,1295208,14611,14611,757,4,3,32,256,,20,Preimum phone
0,10,2610,27704,02-10-2024,09-11-2024,9,249336,2306,2306,889,2,2,6,512,,38,Mid range phone
0,12,14211,85796,02-10-2024,10-10-2024,3,257388,9528,9528,1388,4,0,4,256,,8,Mid range phone
0,9,9984,7017,02-10-2024,02-11-2024,6,42102,18133,18133,1664,0,2,6,128,,31,Mid range phone
0,8,18743,55743,02-10-2024,21-10-2024,2,111486,6449,6449,1899,4,6,8,128,,19,Mid range phone
0,0,22648,27103,02-10-2024,29-10-2024,2,54206,5181,5181,3142,2,4,8,1028,,27,High stroage phone
0,12,8525,131182,02-10-2024,02-11-2024,7,918274,1536,1536,4077,3,4,12,128,,31,Preimum phone
0,8,16124,169961,02-10-2024,29-11-2024,1,169961,17244,17244,5826,0,4,8,1028,,58,High stroage phone
0,6,2325,11568,02-10-2024,05-11-2024,4,46272,15045,15045,6512,2,4,16,128,,34,Mid range phone
0,11,1588,47574,02-10-2024,03-11-2024,10,475740,514,514,7193,1,5,6,512,,32,Mid range phone
0,12,20876,87963,02-10-2024,03-10-2024,6,527778,21107,21107,7212,1,4,8,128,,1,Mid range phone
0,10,11117,115582,02-10-2024,25-10-2024,10,1155820,13873,13873,7755,1,6,32,64,,23,Gaming phone
0,7,17401,55411,02-10-2024,09-11-2024,4,221644,8201,8201,8174,1,4,8,128,,38,Mid range phone
0,8,6144,197743,02-10-2024,06-11-2024,8,1581944,16113,16113,8753,1,3,4,256,,35,Preimum phone
0,5,5449,128489,02-10-2024,18-11-2024,6,770934,9319,9319,9066,0,2,12,512,,47,Preimum phone
0,2,13732,169716,02-10-2024,18-11-2024,7,1188012,9168,9168,9240,2,4,32,64,,47,Gaming phone
0,6,2929,22720,02-10-2024,23-11-2024,3,68160,4954,4954,9657,2,3,32,128,,52,Gaming phone
0,12,13822,150351,02-10-2024,05-10-2024,7,1052457,9204,9204,10186,3,1,4,1028,,3,High stroage phone
0,12,5280,188968,02-10-2024,16-11-2024,1,188968,15042,15042,10713,0,4,16,512,,45,Mid range phone
0,10,10589,90557,02-10-2024,30-11-2024,6,543342,3891,3891,11197,3,6,32,64,,59,Gaming phone
0,4,14260,17374,02-10-2024,14-10-2024,1,17374,20637,20637,11475,1,2,32,64,,12,Gaming phone
0,11,11872,124996,02-10-2024,14-10-2024,6,749976,17988,17988,12080,1,4,16,1028,,12,High stroage phone
0,2,8868,125269,02-10-2024,06-10-2024,5,626345,9488,9488,12281,1,3,4,512,,4,Mid range phone
0,13,20207,128515,02-10-2024,19-11-2024,6,771090,21470,21470,12301,4,3,6,512,,48,Preimum phone
0,5,2133,25325,02-10-2024,24-11-2024,5,126625,19664,19664,12353,4,3,6,256,,53,Mid range phone
0,10,2196,128824,02-10-2024,01-12-2024,3,386472,17055,17055,13441,4,6,12,128,,60,Mid range phone
0,7,2281,80159,02-10-2024,06-11-2024,1,80159,18939,18939,14295,3,5,32,1028,,35,Gaming phone
0,2,21072,136957,02-10-2024,17-11-2024,7,958699,15398,15398,14373,3,4,6,512,,46,Preimum phone
0,10,19694,181196,02-10-2024,20-11-2024,7,1268372,15156,15156,15409,3,0,12,256,,49,Preimum phone
0,11,2217,74626,03-10-2024,02-12-2024,9,671634,5152,5152,174,3,5,6,512,,60,Preimum phone
0,7,12628,129009,03-10-2024,08-10-2024,6,774054,12111,12111,494,0,5,4,256,,5,Preimum phone
0,8,1144,66939,03-10-2024,01-11-2024,1,66939,2374,2374,1885,1,6,8,1028,,29,High stroage phone
0,1,12809,24090,03-10-2024,21-10-2024,7,168630,1616,1616,2673,3,6,32,256,,18,Gaming phone
0,6,17004,36140,03-10-2024,20-10-2024,5,180700,8273,8273,2688,3,2,8,128,,17,Mid range phone
0,6,21117,64818,03-10-2024,04-11-2024,3,194454,5976,5976,2982,4,0,6,64,,32,Mid range phone
0,13,18940,93940,03-10-2024,18-10-2024,5,469700,12085,12085,3342,4,0,12,64,,15,Mid range phone
0,7,9698,52065,03-10-2024,25-10-2024,3,156195,19248,19248,3960,1,6,16,1028,,22,High stroage phone
0,10,3355,64250,03-10-2024,23-10-2024,4,257000,14119,14119,4373,0,0,12,256,,20,Mid range phone
0,7,17457,114127,03-10-2024,14-11-2024,2,228254,5914,5914,4475,3,3,8,1028,,42,High stroage phone
0,5,15515,31644,03-10-2024,21-11-2024,3,94932,9045,9045,4618,0,2,16,64,,49,Mid range phone
0,8,10986,10406,03-10-2024,24-11-2024,4,41624,20503,20503,4707,4,0,12,256,,52,Mid range phone
